Date,Country,Rate
1/6/2016,Euro,0.9292
1/7/2016,Euro,0.9208
1/8/2016,Euro,0.9187
1/11/2016,Euro,0.9193
1/12/2016,Euro,0.9228
1/13/2016,Euro,0.9206
1/14/2016,Euro,0.9206
1/15/2016,Euro,0.9121
1/18/2016,Euro,
1/19/2016,Euro,0.9169
1/20/2016,Euro,0.9168
1/21/2016,Euro,0.9231
1/22/2016,Euro,0.9247
1/25/2016,Euro,0.9232
1/26/2016,Euro,0.922
1/27/2016,Euro,0.9202
1/28/2016,Euro,0.9131
1/29/2016,Euro,0.9232
2/1/2016,Euro,0.9184
2/2/2016,Euro,0.9168
2/3/2016,Euro,0.9049
2/4/2016,Euro,0.8929
2/5/2016,Euro,0.8984
2/8/2016,Euro,0.8953
2/9/2016,Euro,0.885
2/10/2016,Euro,0.8911
2/11/2016,Euro,0.8801
2/12/2016,Euro,0.8901
2/15/2016,Euro,
2/16/2016,Euro,0.8977
2/17/2016,Euro,0.8977
2/18/2016,Euro,0.9016
2/19/2016,Euro,0.8987
2/22/2016,Euro,0.9076
2/23/2016,Euro,0.9078
2/24/2016,Euro,0.9074
2/25/2016,Euro,0.9069
2/26/2016,Euro,0.9147
2/29/2016,Euro,0.9201
3/1/2016,Euro,0.9219
3/2/2016,Euro,0.9221
3/3/2016,Euro,0.9134
3/4/2016,Euro,0.9083
3/7/2016,Euro,0.9088
3/8/2016,Euro,0.9068
3/9/2016,Euro,0.9073
3/10/2016,Euro,0.8959
3/11/2016,Euro,0.8945
3/14/2016,Euro,0.9003
3/15/2016,Euro,0.8999
3/16/2016,Euro,0.9029
3/17/2016,Euro,0.8837
3/18/2016,Euro,0.8856
3/21/2016,Euro,0.8881
3/22/2016,Euro,0.8906
3/23/2016,Euro,0.8949
3/24/2016,Euro,0.8958
3/25/2016,Euro,0.8957
3/28/2016,Euro,0.8921
3/29/2016,Euro,0.8925
3/30/2016,Euro,0.8826
3/31/2016,Euro,0.878
4/1/2016,Euro,0.8783
4/4/2016,Euro,0.8783
4/5/2016,Euro,0.8792
4/6/2016,Euro,0.8749
4/7/2016,Euro,0.8783
4/8/2016,Euro,0.8767
4/11/2016,Euro,0.8763
4/12/2016,Euro,0.8776
4/13/2016,Euro,0.8864
4/14/2016,Euro,0.8879
4/15/2016,Euro,0.8853
4/18/2016,Euro,0.8832
4/19/2016,Euro,0.8791
4/20/2016,Euro,0.8826
4/21/2016,Euro,0.8849
4/22/2016,Euro,0.8898
4/25/2016,Euro,0.887
4/26/2016,Euro,0.8835
4/27/2016,Euro,0.8832
4/28/2016,Euro,0.883
4/29/2016,Euro,0.874
5/2/2016,Euro,0.8684
5/3/2016,Euro,0.869
5/4/2016,Euro,0.8706
5/5/2016,Euro,0.8769
5/6/2016,Euro,0.8756
5/9/2016,Euro,0.877
5/10/2016,Euro,0.8783
5/11/2016,Euro,0.8738
5/12/2016,Euro,0.8787
5/13/2016,Euro,0.8854
5/16/2016,Euro,0.8828
5/17/2016,Euro,0.8821
5/18/2016,Euro,0.8868
5/19/2016,Euro,0.8917
5/20/2016,Euro,0.8923
5/23/2016,Euro,0.8935
5/24/2016,Euro,0.8973
5/25/2016,Euro,0.8965
5/26/2016,Euro,0.8941
5/27/2016,Euro,0.8977
5/30/2016,Euro,
5/31/2016,Euro,0.8981
6/1/2016,Euro,0.8957
6/2/2016,Euro,0.8963
6/3/2016,Euro,0.8826
6/6/2016,Euro,0.8807
6/7/2016,Euro,0.8811
6/8/2016,Euro,0.8772
6/9/2016,Euro,0.8827
6/10/2016,Euro,0.8864
6/13/2016,Euro,0.8864
6/14/2016,Euro,0.8924
6/15/2016,Euro,0.8898
6/16/2016,Euro,0.8962
6/17/2016,Euro,0.8884
6/20/2016,Euro,0.8835
6/21/2016,Euro,0.8879
6/22/2016,Euro,0.8861
6/23/2016,Euro,0.8793
6/24/2016,Euro,0.8988
6/27/2016,Euro,0.9071
6/28/2016,Euro,0.9046
6/29/2016,Euro,0.8995
6/30/2016,Euro,0.9065
7/1/2016,Euro,0.8973
7/4/2016,Euro,
7/5/2016,Euro,0.9025
7/6/2016,Euro,0.9028
7/7/2016,Euro,0.9038
7/8/2016,Euro,0.906
7/11/2016,Euro,0.9054
7/12/2016,Euro,0.903
7/13/2016,Euro,0.8999
7/14/2016,Euro,0.9002
7/15/2016,Euro,0.9042
7/18/2016,Euro,0.9029
7/19/2016,Euro,0.9079
7/20/2016,Euro,0.9085
7/21/2016,Euro,0.9078
7/22/2016,Euro,0.9117
7/25/2016,Euro,0.9107
7/26/2016,Euro,0.9104
7/27/2016,Euro,0.9101
7/28/2016,Euro,0.9014
7/29/2016,Euro,0.8954
8/1/2016,Euro,0.8948
8/2/2016,Euro,0.8909
8/3/2016,Euro,0.8953
8/4/2016,Euro,0.8981
8/5/2016,Euro,0.9025
8/8/2016,Euro,0.9027
8/9/2016,Euro,0.9001
8/10/2016,Euro,0.8952
8/11/2016,Euro,0.8954
8/12/2016,Euro,0.8951
8/15/2016,Euro,0.8929
8/16/2016,Euro,0.8868
8/17/2016,Euro,0.8879
8/18/2016,Euro,0.8823
8/19/2016,Euro,0.8829
8/22/2016,Euro,0.8839
8/23/2016,Euro,0.8843
8/24/2016,Euro,0.8884
8/25/2016,Euro,0.887
8/26/2016,Euro,0.8899
8/29/2016,Euro,0.8943
8/30/2016,Euro,0.8969
8/31/2016,Euro,0.8972
9/1/2016,Euro,0.8933
9/2/2016,Euro,0.8962
9/5/2016,Euro,
9/6/2016,Euro,0.8899
9/7/2016,Euro,0.8898
9/8/2016,Euro,0.8884
9/9/2016,Euro,0.8917
9/12/2016,Euro,0.8905
9/13/2016,Euro,0.8895
9/14/2016,Euro,0.8872
9/15/2016,Euro,0.8892
9/16/2016,Euro,0.8961
9/19/2016,Euro,0.8945
9/20/2016,Euro,0.8951
9/21/2016,Euro,0.8957
9/22/2016,Euro,0.8906
9/23/2016,Euro,0.891
9/26/2016,Euro,0.8873
9/27/2016,Euro,0.8922
9/28/2016,Euro,0.8929
9/29/2016,Euro,0.8894
9/30/2016,Euro,0.8898
10/3/2016,Euro,0.8921
10/4/2016,Euro,0.8919
10/5/2016,Euro,0.8932
10/6/2016,Euro,0.8962
10/7/2016,Euro,0.8964
10/10/2016,Euro,
10/11/2016,Euro,0.904
10/12/2016,Euro,0.9079
10/13/2016,Euro,0.906
10/14/2016,Euro,0.9103
10/17/2016,Euro,0.9091
10/18/2016,Euro,0.9093
10/19/2016,Euro,0.9119
10/20/2016,Euro,0.9146
10/21/2016,Euro,0.9203
10/24/2016,Euro,0.9184
10/25/2016,Euro,0.9183
10/26/2016,Euro,0.9161
10/27/2016,Euro,0.9171
10/28/2016,Euro,0.9146
10/31/2016,Euro,0.9122
11/1/2016,Euro,0.9056
11/2/2016,Euro,0.8994
11/3/2016,Euro,0.9014
11/4/2016,Euro,0.8992
11/7/2016,Euro,0.906
11/8/2016,Euro,0.9063
11/9/2016,Euro,0.9131
11/10/2016,Euro,0.9189
11/11/2016,Euro,
11/14/2016,Euro,0.9326
11/15/2016,Euro,0.9323
11/16/2016,Euro,0.9347
11/17/2016,Euro,0.9384
11/18/2016,Euro,0.9434
11/21/2016,Euro,0.9437
11/22/2016,Euro,0.9418
11/23/2016,Euro,0.947
11/24/2016,Euro,
11/25/2016,Euro,0.9438
11/28/2016,Euro,0.9455
11/29/2016,Euro,0.9411
11/30/2016,Euro,0.9454
12/1/2016,Euro,0.9404
12/2/2016,Euro,0.9376
12/5/2016,Euro,0.9326
12/6/2016,Euro,0.9331
12/7/2016,Euro,0.9295
12/8/2016,Euro,0.9412
12/9/2016,Euro,0.9487
12/12/2016,Euro,0.9429
12/13/2016,Euro,0.9403
12/14/2016,Euro,0.9384
12/15/2016,Euro,0.9639
12/16/2016,Euro,0.9564
12/19/2016,Euro,0.9575
12/20/2016,Euro,0.9625
12/21/2016,Euro,0.9592
12/22/2016,Euro,0.9568
12/23/2016,Euro,0.957
12/26/2016,Euro,
12/27/2016,Euro,0.9562
12/28/2016,Euro,0.9626
12/29/2016,Euro,0.9537
12/30/2016,Euro,0.9477
1/2/2017,Euro,
1/3/2017,Euro,0.9601
1/4/2017,Euro,0.9546
1/5/2017,Euro,0.9436
1/6/2017,Euro,0.947
1/9/2017,Euro,0.9455
1/10/2017,Euro,0.9459
1/11/2017,Euro,0.9523
1/12/2017,Euro,0.9376
1/13/2017,Euro,0.9412
1/16/2017,Euro,
1/17/2017,Euro,0.935
1/18/2017,Euro,0.9362
1/19/2017,Euro,0.9407
1/20/2017,Euro,
1/23/2017,Euro,0.9311
1/24/2017,Euro,0.9303
1/25/2017,Euro,0.9308
1/26/2017,Euro,0.9372
1/27/2017,Euro,0.9355
1/30/2017,Euro,0.9362
1/31/2017,Euro,0.9264
2/1/2017,Euro,0.9295
2/2/2017,Euro,0.9258
2/3/2017,Euro,0.9266
2/6/2017,Euro,0.9319
2/7/2017,Euro,0.9355
2/8/2017,Euro,0.9339
2/9/2017,Euro,0.9383
2/10/2017,Euro,0.939
2/13/2017,Euro,0.9431
2/14/2017,Euro,0.9454
2/15/2017,Euro,0.9437
2/16/2017,Euro,0.9381
2/17/2017,Euro,0.9422
2/20/2017,Euro,
2/21/2017,Euro,0.9478
2/22/2017,Euro,0.9474
2/23/2017,Euro,0.9446
2/24/2017,Euro,0.9452
2/27/2017,Euro,0.9413
2/28/2017,Euro,0.9418
3/1/2017,Euro,0.9466
3/2/2017,Euro,0.9511
3/3/2017,Euro,0.9477
3/6/2017,Euro,0.9446
3/7/2017,Euro,0.945
3/8/2017,Euro,0.9481
3/9/2017,Euro,0.9446
3/10/2017,Euro,0.9375
3/13/2017,Euro,0.9372
3/14/2017,Euro,0.9394
3/15/2017,Euro,0.9407
3/16/2017,Euro,0.9313
3/17/2017,Euro,0.9309
3/20/2017,Euro,0.9299
3/21/2017,Euro,0.9251
3/22/2017,Euro,0.9259
3/23/2017,Euro,0.927
3/24/2017,Euro,0.9254
3/27/2017,Euro,0.9189
3/28/2017,Euro,0.9215
3/29/2017,Euro,0.9297
3/30/2017,Euro,0.9323
3/31/2017,Euro,0.9348
4/3/2017,Euro,0.9385
4/4/2017,Euro,0.9377
4/5/2017,Euro,0.938
4/6/2017,Euro,0.9389
4/7/2017,Euro,0.942
4/10/2017,Euro,0.9429
4/11/2017,Euro,0.9422
4/12/2017,Euro,0.9424
4/13/2017,Euro,0.9407
4/14/2017,Euro,0.9412
4/17/2017,Euro,0.9381
4/18/2017,Euro,0.9341
4/19/2017,Euro,0.934
4/20/2017,Euro,0.9295
4/21/2017,Euro,0.9351
4/24/2017,Euro,0.922
4/25/2017,Euro,0.914
4/26/2017,Euro,0.9198
4/27/2017,Euro,0.9205
4/28/2017,Euro,0.9179
5/1/2017,Euro,0.9164
5/2/2017,Euro,0.9166
5/3/2017,Euro,0.9158
5/4/2017,Euro,0.9118
5/5/2017,Euro,0.9094
5/8/2017,Euro,0.9151
5/9/2017,Euro,0.9195
5/10/2017,Euro,0.9197
5/11/2017,Euro,0.92
5/12/2017,Euro,0.9152
5/15/2017,Euro,0.9108
5/16/2017,Euro,0.9032
5/17/2017,Euro,0.8981
5/18/2017,Euro,0.8985
5/19/2017,Euro,0.8937
5/22/2017,Euro,0.89
5/23/2017,Euro,0.893
5/24/2017,Euro,0.8949
5/25/2017,Euro,0.8914
5/26/2017,Euro,0.8953
5/29/2017,Euro,
5/30/2017,Euro,0.8942
5/31/2017,Euro,0.89
6/1/2017,Euro,0.8917
6/2/2017,Euro,0.8873
6/5/2017,Euro,0.8889
6/6/2017,Euro,0.8876
6/7/2017,Euro,0.89
6/8/2017,Euro,0.8915
6/9/2017,Euro,0.8937
6/12/2017,Euro,0.8925
6/13/2017,Euro,0.8933
6/14/2017,Euro,0.8868
6/15/2017,Euro,0.8967
6/16/2017,Euro,0.8933
6/19/2017,Euro,0.8961
6/20/2017,Euro,0.899
6/21/2017,Euro,0.8974
6/22/2017,Euro,0.897
6/23/2017,Euro,0.8932
6/26/2017,Euro,0.8932
6/27/2017,Euro,0.885
6/28/2017,Euro,0.88
6/29/2017,Euro,0.8757
6/30/2017,Euro,0.8763
7/3/2017,Euro,0.8797
7/4/2017,Euro,
7/5/2017,Euro,0.8821
7/6/2017,Euro,0.8765
7/7/2017,Euro,0.8775
7/10/2017,Euro,0.8775
7/11/2017,Euro,0.8749
7/12/2017,Euro,0.8763
7/13/2017,Euro,0.8783
7/14/2017,Euro,0.8732
7/17/2017,Euro,0.8718
7/18/2017,Euro,0.8637
7/19/2017,Euro,0.8682
7/20/2017,Euro,0.8595
7/21/2017,Euro,0.858
7/24/2017,Euro,0.859
7/25/2017,Euro,0.8579
7/26/2017,Euro,0.8597
7/27/2017,Euro,0.8579
7/28/2017,Euro,0.8508
7/31/2017,Euro,0.8456
8/1/2017,Euro,0.8475
8/2/2017,Euro,0.8431
8/3/2017,Euro,0.8418
8/4/2017,Euro,0.8508
8/7/2017,Euro,0.8483
8/8/2017,Euro,0.853
8/9/2017,Euro,0.8512
8/10/2017,Euro,0.851
8/11/2017,Euro,0.8467
8/14/2017,Euro,0.8485
8/15/2017,Euro,0.8521
8/16/2017,Euro,0.8545
8/17/2017,Euro,0.8521
8/18/2017,Euro,0.8512
8/21/2017,Euro,0.8465
8/22/2017,Euro,0.8502
8/23/2017,Euro,0.8473
8/24/2017,Euro,0.8474
8/25/2017,Euro,0.8422
8/28/2017,Euro,0.8352
8/29/2017,Euro,0.8316
8/30/2017,Euro,0.8384
8/31/2017,Euro,0.8408
9/1/2017,Euro,0.8419
9/4/2017,Euro,
9/5/2017,Euro,0.8396
9/6/2017,Euro,0.8373
9/7/2017,Euro,0.8314
9/8/2017,Euro,0.8305
9/11/2017,Euro,0.8358
9/12/2017,Euro,0.8356
9/13/2017,Euro,0.8405
9/14/2017,Euro,0.8413
9/15/2017,Euro,0.8362
9/18/2017,Euro,0.8377
9/19/2017,Euro,0.8347
9/20/2017,Euro,0.8335
9/21/2017,Euro,0.8371
9/22/2017,Euro,0.8355
9/25/2017,Euro,0.8437
9/26/2017,Euro,0.8495
9/27/2017,Euro,0.8513
9/28/2017,Euro,0.8492
9/29/2017,Euro,0.8465
10/2/2017,Euro,0.8514
10/3/2017,Euro,0.8504
10/4/2017,Euro,0.8503
10/5/2017,Euro,0.8543
10/6/2017,Euro,0.8524
10/9/2017,Euro,
10/10/2017,Euro,0.8472
10/11/2017,Euro,0.8441
10/12/2017,Euro,0.8446
10/13/2017,Euro,0.8448
10/16/2017,Euro,0.8467
10/17/2017,Euro,0.8508
10/18/2017,Euro,0.8493
10/19/2017,Euro,0.8445
10/20/2017,Euro,0.8496
10/23/2017,Euro,0.8502
10/24/2017,Euro,0.8499
10/25/2017,Euro,0.8473
10/26/2017,Euro,0.8547
10/27/2017,Euro,0.8636
10/30/2017,Euro,0.8601
10/31/2017,Euro,0.8585
11/1/2017,Euro,0.8607
11/2/2017,Euro,0.8568
11/3/2017,Euro,0.8609
11/6/2017,Euro,0.8621
11/7/2017,Euro,0.8638
11/8/2017,Euro,0.8627
11/9/2017,Euro,0.8585
11/10/2017,Euro,
11/13/2017,Euro,0.8579
11/14/2017,Euro,0.8501
11/15/2017,Euro,0.8479
11/16/2017,Euro,0.8495
11/17/2017,Euro,0.8475
11/20/2017,Euro,0.8517
11/21/2017,Euro,0.8517
11/22/2017,Euro,0.8482
11/23/2017,Euro,
11/24/2017,Euro,0.8378
11/27/2017,Euro,0.8396
11/28/2017,Euro,0.8419
11/29/2017,Euro,0.8433
11/30/2017,Euro,0.8405
12/1/2017,Euro,0.8396
